Banco de México;;;
;;;
Tasas y precios de referencia/ Tasa de campio peso-dólar;;;
Tasas de interés representativas;;;
;;;
Fecha de consulta: 13/05/2024 09:19:49;;;
;;;
;;;
;;;
Título;Tasas de interés interbancarias Por ciento anual, TIIE a 91 días;Tasa objetivo;Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954
Periodo disponible;23/01/1997 - 13/05/2024;21/01/2008 - 13/05/2024;19/04/1954 - 10/05/2024
Periodicidad;Diaria;Diaria;Diaria
Cifra;Porcentajes;Porcentajes;Tipo de Cambio
Unidad;Porcentajes;Sin Unidad;Pesos por Dólar
Base;;;
Aviso;;;
Tipo de información;Niveles;Niveles;Niveles
Fecha;SF43878;SF61745;SF63528
30/08/2014;N/E;30.000;19,1119
31/08/2014;N/E;30.000;19,067
1/09/2014;32.900;30.000;18,9594
2/09/2014;32.972;30.000;18,7731
3/09/2014;32.980;30.000;18,8031
4/09/2014;32.970;30.000;19,0019
5/09/2014;32.858;30.000;19,0137
6/09/2014;N/E;30.000;19,1164
7/09/2014;N/E;30.000;19,1364
8/09/2014;32.925;30.000;18,9587
9/09/2014;32.981;30.000;18,9039
10/09/2014;32.973;30.000;18,7594
11/09/2014;32.855;30.000;18,67
12/09/2014;32.975;30.000;18,6183
13/09/2014;N/E;30.000;18,6761
14/09/2014;N/E;30.000;18,8898
15/09/2014;32.973;30.000;18,6859
16/09/2014;N/E;30.000;18,6633
17/09/2014;33.137;30.000;18,615
18/09/2014;33.000;30.000;18,5689
19/09/2014;33.075;30.000;18,4185
20/09/2014;N/E;30.000;18,4849
21/09/2014;N/E;30.000;18,5121
22/09/2014;33.075;30.000;18,6643
23/09/2014;32.955;30.000;18,6909
24/09/2014;32.916;30.000;18,5941
25/09/2014;32.925;30.000;18,6204
26/09/2014;32.841;30.000;18,3819
27/09/2014;N/E;30.000;18,2762
28/09/2014;N/E;30.000;18,2278
29/09/2014;32.820;30.000;18,1946
30/09/2014;32.970;30.000;18,1939
1/10/2014;32.928;30.000;18,1802
2/10/2014;32.948;30.000;18,0725
3/10/2014;33.100;30.000;17,9343
4/10/2014;N/E;30.000;18,1154
5/10/2014;N/E;30.000;17,9321
6/10/2014;33.100;30.000;17,9519
7/10/2014;33.100;30.000;18,1167
8/10/2014;33.175;30.000;18,157
9/10/2014;33.087;30.000;18,127
10/10/2014;33.028;30.000;17,99
11/10/2014;N/E;30.000;17,8775
12/10/2014;N/E;30.000;17,9862
13/10/2014;32.975;30.000;17,8973
14/10/2014;33.065;30.000;18,0279
15/10/2014;33.050;30.000;18,0626
16/10/2014;32.943;30.000;18,2064
17/10/2014;32.906;30.000;18,2036
18/10/2014;N/E;30.000;18,3556
19/10/2014;N/E;30.000;18,3227
20/10/2014;32.950;30.000;18,1394
21/10/2014;33.075;30.000;17,9751
22/10/2014;33.100;30.000;17,9482
23/10/2014;33.050;30.000;17,7708
24/10/2014;32.973;30.000;17,7422
25/10/2014;N/E;30.000;17,5613
26/10/2014;N/E;30.000;17,5836
27/10/2014;32.923;30.000;17,5134
28/10/2014;33.050;30.000;17,4937
29/10/2014;32.991;30.000;17,526
30/10/2014;32.841;30.000;17,5618
31/10/2014;32.900;30.000;17,6893
1/11/2014;N/E;30.000;17,7492
2/11/2014;N/E;30.000;17,7561
3/11/2014;32.900;30.000;17,6886
4/11/2014;33.015;30.000;17,7435
5/11/2014;32.982;30.000;17,8646
6/11/2014;32.835;30.000;17,8108
7/11/2014;32.888;30.000;17,8696
8/11/2014;N/E;30.000;17,8733
9/11/2014;N/E;30.000;17,8798
10/11/2014;32.858;30.000;17,9641
11/11/2014;32.819;30.000;17,916
12/11/2014;33.050;30.000;17,9671
13/11/2014;33.050;30.000;17,9073
14/11/2014;32.880;30.000;17,847
15/11/2014;N/E;30.000;17,7755
16/11/2014;N/E;30.000;17,8483
17/11/2014;N/E;30.000;17,716
18/11/2014;32.891;30.000;17,7324
19/11/2014;32.887;30.000;17,8584
20/11/2014;32.850;30.000;17,6501
21/11/2014;33.050;30.000;17,6458
22/11/2014;N/E;30.000;17,7113
23/11/2014;N/E;30.000;17,6977
24/11/2014;33.125;30.000;17,6205
25/11/2014;33.075;30.000;17,8049
26/11/2014;32.996;30.000;17,876
27/11/2014;33.051;30.000;17,7753
28/11/2014;33.185;30.000;17,8145
29/11/2014;N/E;30.000;17,7861
30/11/2014;N/E;30.000;17,8683
1/12/2014;33.071;30.000;17,836
2/12/2014;33.125;30.000;17,8136
3/12/2014;33.133;30.000;17,6965
4/12/2014;33.016;30.000;17,7331
5/12/2014;32.958;30.000;17,6443
6/12/2014;N/E;30.000;17,781
7/12/2014;N/E;30.000;17,7836
8/12/2014;33.075;30.000;17,7278
9/12/2014;33.075;30.000;17,6857
10/12/2014;33.067;30.000;17,761
11/12/2014;33.008;30.000;17,7643
12/12/2014;N/E;30.000;17,7009
13/12/2014;N/E;30.000;17,8545
14/12/2014;N/E;30.000;17,7487
15/12/2014;33.075;30.000;17,8831
16/12/2014;33.075;30.000;17,9933
17/12/2014;33.093;30.000;18,13
18/12/2014;33.096;30.000;18,1979
19/12/2014;33.101;30.000;18,159
20/12/2014;N/E;30.000;18,2337
21/12/2014;N/E;30.000;18,2113
22/12/2014;33.125;30.000;18,2282
23/12/2014;33.250;30.000;18,306
24/12/2014;33.195;30.000;18,5522
25/12/2014;N/E;30.000;18,6646
26/12/2014;33.150;30.000;18,6327
27/12/2014;N/E;30.000;18,718
28/12/2014;N/E;30.000;18,7631
29/12/2014;33.126;30.000;18,9008
30/12/2014;33.110;30.000;19,0753
31/12/2014;33.155;30.000;19,0117
1/01/2015;N/E;30.000;18,8869
2/01/2015;33.245;30.000;18,8248
3/01/2015;N/E;30.000;19,008
4/01/2015;N/E;30.000;19,0489
5/01/2015;33.290;30.000;19,2009
6/01/2015;33.300;30.000;19,077
7/01/2015;33.150;30.000;19,096
8/01/2015;33.100;30.000;19,1474
9/01/2015;33.135;30.000;19,2188
10/01/2015;N/E;30.000;19,1478
11/01/2015;N/E;30.000;19,1241
12/01/2015;33.100;30.000;19,185
13/01/2015;32.970;30.000;19,0814
14/01/2015;33.100;30.000;19,1349
15/01/2015;33.075;30.000;19,0718
16/01/2015;33.100;30.000;19,09
17/01/2015;N/E;30.000;19,0526
18/01/2015;N/E;30.000;19,168
19/01/2015;33.050;30.000;19,1334
20/01/2015;33.110;30.000;19,2268
21/01/2015;33.001;30.000;19,1224
22/01/2015;33.025;30.000;18,9724
23/01/2015;33.012;30.000;18,8242
24/01/2015;N/E;30.000;18,74
25/01/2015;N/E;30.000;18,6041
26/01/2015;33.050;30.000;18,5379
27/01/2015;33.149;30.000;18,52
28/01/2015;32.924;30.000;18,5848
29/01/2015;33.005;30.000;18,519
30/01/2015;32.885;30.000;18,6229
31/01/2015;N/E;30.000;18,6399
1/02/2015;N/E;30.000;18,642
2/02/2015;N/E;30.000;18,6958
3/02/2015;33.030;30.000;18,8897
4/02/2015;33.005;30.000;18,9315
5/02/2015;33.100;30.000;18,9445
6/02/2015;33.000;30.000;18,974
7/02/2015;N/E;30.000;19,1391
8/02/2015;N/E;30.000;19,1202
9/02/2015;32.950;30.000;19,1289
10/02/2015;33.050;30.000;19,0289
11/02/2015;33.025;30.000;19,1913
12/02/2015;32.975;30.000;19,2291
13/02/2015;33.134;30.000;19,3962
14/02/2015;N/E;30.000;19,5848
15/02/2015;N/E;30.000;19,7223
16/02/2015;33.036;30.000;19,7867
17/02/2015;33.075;30.000;19,7354
18/02/2015;33.100;30.000;19,6629
19/02/2015;33.100;30.000;19,4899
20/02/2015;33.050;30.000;19,3717
21/02/2015;N/E;30.000;19,2427
22/02/2015;N/E;30.000;19,2737
23/02/2015;33.025;30.000;19,2323
24/02/2015;33.100;30.000;19,3065
25/02/2015;33.116;30.000;19,2405
26/02/2015;33.150;30.000;19,3433
27/02/2015;33.050;30.000;19,0446
28/02/2015;N/E;30.000;18,8113
1/03/2015;N/E;30.000;18,8362
2/03/2015;33.075;30.000;18,655
3/03/2015;33.000;30.000;18,6361
4/03/2015;33.067;30.000;18,5813
5/03/2015;33.075;30.000;18,7118
6/03/2015;33.025;30.000;18,798
7/03/2015;N/E;30.000;18,5178
8/03/2015;N/E;30.000;18,478
9/03/2015;33.162;30.000;18,4672
10/03/2015;33.365;30.000;18,6196
11/03/2015;33.290;30.000;18,6982
12/03/2015;33.700;30.000;18,6069
13/03/2015;33.500;30.000;18,4004
14/03/2015;N/E;30.000;18,5248
15/03/2015;N/E;30.000;18,7009
16/03/2015;N/E;30.000;18,6492
17/03/2015;33.386;30.000;18,8815
18/03/2015;33.390;30.000;18,8623
19/03/2015;33.681;30.000;18,6703
20/03/2015;33.340;30.000;18,6269
21/03/2015;N/E;30.000;18,6025
22/03/2015;N/E;30.000;18,5159
23/03/2015;33.341;30.000;18,4797
24/03/2015;33.250;30.000;18,536
25/03/2015;33.300;30.000;18,6594
26/03/2015;33.275;30.000;18,6518
27/03/2015;33.445;30.000;18,6574
28/03/2015;N/E;30.000;18,5659
29/03/2015;N/E;30.000;18,6456
30/03/2015;33.325;30.000;18,7902
31/03/2015;33.265;30.000;18,8331
1/04/2015;33.262;30.000;18,861
2/04/2015;N/E;30.000;18,8909
3/04/2015;N/E;30.000;18,8838
4/04/2015;N/E;30.000;18,7246
5/04/2015;N/E;30.000;18,7922
6/04/2015;33.225;30.000;18,7148
7/04/2015;33.200;30.000;18,5812
8/04/2015;33.115;30.000;18,6199
9/04/2015;33.135;30.000;18,5604
10/04/2015;33.080;30.000;18,5854
11/04/2015;N/E;30.000;18,7023
12/04/2015;N/E;30.000;18,7216
13/04/2015;33.137;30.000;18,7614
14/04/2015;33.100;30.000;18,6001
15/04/2015;33.100;30.000;18,5078
16/04/2015;32.955;30.000;18,5364
17/04/2015;32.915;30.000;18,3268
18/04/2015;N/E;30.000;18,3445
19/04/2015;N/E;30.000;18,2709
20/04/2015;33.050;30.000;18,2967
21/04/2015;33.030;30.000;18,2044
22/04/2015;33.075;30.000;18,2244
23/04/2015;32.970;30.000;18,1081
24/04/2015;33.132;30.000;18,2888
25/04/2015;N/E;30.000;18,2753
26/04/2015;N/E;30.000;18,2882
27/04/2015;33.090;30.000;18,2018
28/04/2015;32.955;30.000;18,1353
29/04/2015;32.950;30.000;18,087
30/04/2015;33.075;30.000;18,0394
1/05/2015;N/E;30.000;17,9787
2/05/2015;N/E;30.000;18,0333
3/05/2015;N/E;30.000;18,2819
4/05/2015;33.120;30.000;18,621
5/05/2015;33.100;30.000;18,8628
6/05/2015;33.050;30.000;18,8139
7/05/2015;33.175;30.000;19,053
8/05/2015;33.125;30.000;18,8644
9/05/2015;N/E;30.000;18,6847
10/05/2015;N/E;30.000;18,7878
11/05/2015;33.100;30.000;19,0943
12/05/2015;33.100;30.000;19,1223
13/05/2015;33.196;30.000;19,2017
14/05/2015;33.200;30.000;19,4232
15/05/2015;33.100;30.000;19,5781
16/05/2015;N/E;30.000;19,5387
17/05/2015;N/E;30.000;19,2989
18/05/2015;33.060;30.000;19,3539
19/05/2015;33.138;30.000;19,5214
20/05/2015;33.075;30.000;19,7854
21/05/2015;33.160;30.000;19,7094
22/05/2015;33.075;30.000;19,7033
23/05/2015;N/E;30.000;19,9319
24/05/2015;N/E;30.000;19,9054
25/05/2015;33.165;30.000;19,7528
26/05/2015;33.165;30.000;19,7661
27/05/2015;33.100;30.000;19,7048
28/05/2015;33.143;30.000;19,5608
29/05/2015;33.050;30.000;19,5915
30/05/2015;N/E;30.000;19,7499
31/05/2015;N/E;30.000;19,7322
1/06/2015;33.100;30.000;19,9759
2/06/2015;33.197;30.000;19,8662
3/06/2015;33.150;30.000;19,9934
4/06/2015;33.100;30.000;20,3863
5/06/2015;33.200;30.000;20,3129
6/06/2015;N/E;30.000;20,46
7/06/2015;N/E;30.000;20,5281
8/06/2015;33.200;30.000;20,4722
9/06/2015;33.199;30.000;20,596
10/06/2015;33.105;30.000;20,6259
11/06/2015;33.050;30.000;20,6953
12/06/2015;33.050;30.000;20,716
13/06/2015;N/E;30.000;20,6968
14/06/2015;N/E;30.000;20,5531
15/06/2015;33.125;30.000;20,3937
16/06/2015;33.143;30.000;20,3689
17/06/2015;33.175;30.000;20,1264
18/06/2015;33.183;30.000;20,0908
19/06/2015;33.178;30.000;19,8754
20/06/2015;N/E;30.000;20,0553
21/06/2015;N/E;30.000;19,8633
22/06/2015;33.125;30.000;19,6912
23/06/2015;33.190;30.000;20,1453
24/06/2015;33.125;30.000;19,5974
25/06/2015;33.075;30.000;19,4284
26/06/2015;33.050;30.000;19,2513
27/06/2015;N/E;30.000;19,0719
28/06/2015;N/E;30.000;19,1563
29/06/2015;33.121;30.000;19,0559
30/06/2015;33.125;30.000;18,9632
1/07/2015;33.200;30.000;18,8241
2/07/2015;33.125;30.000;18,8854
3/07/2015;33.104;30.000;18,836
4/07/2015;N/E;30.000;18,8763
5/07/2015;N/E;30.000;18,91
6/07/2015;33.100;30.000;19,079
7/07/2015;33.116;30.000;19,0694
8/07/2015;33.025;30.000;19,0761
9/07/2015;33.150;30.000;18,8506
10/07/2015;33.135;30.000;18,7709
11/07/2015;N/E;30.000;18,6234
12/07/2015;N/E;30.000;18,5515
13/07/2015;33.075;30.000;18,5413
14/07/2015;33.119;30.000;18,6457
15/07/2015;33.200;30.000;18,5899
16/07/2015;33.210;30.000;18,6349
17/07/2015;33.150;30.000;18,5725
18/07/2015;N/E;30.000;18,5433
19/07/2015;N/E;30.000;18,4631
20/07/2015;33.125;30.000;18,4542
21/07/2015;33.150;30.000;18,6511
22/07/2015;33.187;30.000;18,9273
23/07/2015;33.175;30.000;19,1801
24/07/2015;33.175;30.000;18,9973
25/07/2015;N/E;30.000;19,2339
26/07/2015;N/E;30.000;19,01
27/07/2015;33.211;30.000;19,0615
28/07/2015;33.230;30.000;19,0305
29/07/2015;33.200;30.000;18,8784
30/07/2015;33.205;30.000;18,8176
31/07/2015;33.278;30.000;18,8672
1/08/2015;N/E;30.000;18,8339
2/08/2015;N/E;30.000;18,6697
3/08/2015;33.300;30.000;18,9354
4/08/2015;33.513;30.000;19,0659
5/08/2015;33.520;30.000;19,1258
6/08/2015;33.466;30.000;19,1792
7/08/2015;33.450;30.000;19,2137
8/08/2015;N/E;30.000;19,3609
9/08/2015;N/E;30.000;19,4433
10/08/2015;33.550;30.000;19,3546
11/08/2015;33.438;30.000;19,2394
12/08/2015;33.437;30.000;19,2989
13/08/2015;33.430;30.000;19,268
14/08/2015;33.530;30.000;19,0511
15/08/2015;N/E;30.000;18,8775
16/08/2015;N/E;30.000;18,8689
17/08/2015;33.508;30.000;18,8399
18/08/2015;33.650;30.000;18,7694
19/08/2015;33.638;30.000;18,7672
20/08/2015;33.608;30.000;18,8296
21/08/2015;33.660;30.000;18,8539
22/08/2015;N/E;30.000;18,8516
23/08/2015;N/E;30.000;18,987
24/08/2015;33.554;30.000;18,8986
25/08/2015;33.600;30.000;18,812
26/08/2015;33.623;30.000;18,7231
27/08/2015;33.595;30.000;18,6531
28/08/2015;33.550;30.000;18,7503
29/08/2015;N/E;30.000;18,8014
30/08/2015;N/E;30.000;19,1328
31/08/2015;33.505;30.000;18,9444
1/09/2015;33.575;30.000;18,9234
2/09/2015;33.648;30.000;19
3/09/2015;33.630;30.000;19,1183
4/09/2015;33.643;30.000;19,0217
5/09/2015;N/E;30.000;18,9202
6/09/2015;N/E;30.000;18,8096
7/09/2015;33.640;30.000;18,7693
8/09/2015;33.700;30.000;18,8012
9/09/2015;33.770;30.000;19,1018
10/09/2015;33.785;30.000;19,2183
11/09/2015;33.825;30.000;19,3669
12/09/2015;N/E;30.000;19,4169
13/09/2015;N/E;30.000;19,4623
14/09/2015;33.815;30.000;19,4383
15/09/2015;33.785;30.000;19,479
16/09/2015;N/E;30.000;19,8022
17/09/2015;33.800;30.000;20,0258
18/09/2015;33.750;30.000;20,3177
19/09/2015;N/E;30.000;20,1329
20/09/2015;N/E;30.000;19,9636
21/09/2015;33.625;30.000;19,8609
22/09/2015;33.550;30.000;19,8245
23/09/2015;33.400;30.000;20,0438
24/09/2015;33.350;30.000;20,3614
25/09/2015;33.350;30.000;20,3179
26/09/2015;N/E;30.000;20,5158
27/09/2015;N/E;30.000;20,3979
28/09/2015;33.400;30.000;20,3371
29/09/2015;33.351;30.000;20,155
30/09/2015;33.385;30.000;20,4123
1/10/2015;33.348;30.000;20,2023
2/10/2015;33.400;30.000;20,2984
3/10/2015;N/E;30.000;20,3935
4/10/2015;N/E;30.000;20,5304
5/10/2015;33.250;30.000;20,4977
6/10/2015;33.300;30.000;20,4108
7/10/2015;33.310;30.000;20,2217
8/10/2015;33.212;30.000;20,3455
9/10/2015;33.250;30.000;20,2346
10/10/2015;N/E;30.000;20,5123
11/10/2015;N/E;30.000;20,5672
12/10/2015;33.300;30.000;20,4705
13/10/2015;33.150;30.000;20,2609
14/10/2015;33.125;30.000;20,3621
15/10/2015;33.100;30.000;20,2889
16/10/2015;33.100;30.000;20,2566
17/10/2015;N/E;30.000;20,3337
18/10/2015;N/E;30.000;20,1126
19/10/2015;33.085;30.000;20,1277
20/10/2015;33.150;30.000;20,0293
21/10/2015;33.100;30.000;19,9082
22/10/2015;33.100;30.000;19,9275
23/10/2015;33.025;30.000;19,8473
24/10/2015;N/E;30.000;19,8823
25/10/2015;N/E;30.000;19,6829
26/10/2015;33.000;30.000;19,6566
27/10/2015;33.000;30.000;19,6512
28/10/2015;33.127;30.000;19,5878
29/10/2015;33.150;30.000;19,6073
30/10/2015;33.125;30.000;19,4902
31/10/2015;N/E;30.000;19,3208
1/11/2015;N/E;30.000;19,3479
2/11/2015;N/E;30.000;19,2456
3/11/2015;33.250;30.000;19,1714
4/11/2015;33.225;30.000;19,1236
5/11/2015;33.350;30.000;19,0064
6/11/2015;33.315;30.000;19,0457
7/11/2015;N/E;30.000;18,9908
8/11/2015;N/E;30.000;19,063
9/11/2015;33.300;30.000;19,0844
10/11/2015;33.588;30.000;19,1902
11/11/2015;33.658;30.000;19,1297
12/11/2015;33.800;30.000;19,0771
13/11/2015;33.810;30.000;18,9859
14/11/2015;N/E;30.000;18,928
15/11/2015;N/E;30.000;19,0381
16/11/2015;N/E;30.000;18,9972
17/11/2015;33.850;30.000;19,1623
18/11/2015;33.900;30.000;19,0388
19/11/2015;34.100;30.000;19,1098
20/11/2015;33.950;30.000;19,0824
21/11/2015;N/E;30.000;19,1058
22/11/2015;N/E;30.000;19,08
23/11/2015;34.168;30.000;19,0893
24/11/2015;34.035;30.000;19,2524
25/11/2015;34.075;30.000;19,2592
26/11/2015;33.949;30.000;19,4084
27/11/2015;33.950;30.000;19,3569
28/11/2015;N/E;30.000;19,3625
29/11/2015;N/E;30.000;19,2578
30/11/2015;34.050;30.000;19,1778
1/12/2015;34.035;30.000;19,1835
2/12/2015;34.150;30.000;19,2652
3/12/2015;34.321;30.000;19,1394
4/12/2015;34.400;30.000;19,1185
5/12/2015;N/E;30.000;19,163
6/12/2015;N/E;30.000;19,2201
7/12/2015;34.350;30.000;19,2607
8/12/2015;34.425;30.000;19,2978
9/12/2015;34.525;30.000;19,3039
10/12/2015;34.600;30.000;19,2597
11/12/2015;34.575;30.000;19,3708
12/12/2015;N/E;30.000;19,5225
13/12/2015;N/E;30.000;19,4902
14/12/2015;34.562;30.000;19,4243
15/12/2015;34.400;30.000;19,3049
16/12/2015;34.645;30.000;19,332
17/12/2015;34.950;32.500;19,3233
18/12/2015;35.475;32.500;19,2176
19/12/2015;N/E;32.500;19,0004
20/12/2015;N/E;32.500;18,9098
21/12/2015;35.500;32.500;18,8694
22/12/2015;35.696;32.500;19,1369
23/12/2015;35.794;32.500;19,0151
24/12/2015;35.745;32.500;19,0989
25/12/2015;N/E;32.500;19,3201
26/12/2015;N/E;32.500;19,3793
27/12/2015;N/E;32.500;19,3779
28/12/2015;35.748;32.500;19,2169
29/12/2015;35.800;32.500;19,2279
30/12/2015;35.860;32.500;19,1805
31/12/2015;35.800;32.500;19,1728
1/01/2016;N/E;32.500;19,0805
2/01/2016;N/E;32.500;18,9701
3/01/2016;N/E;32.500;18,9229
4/01/2016;35.886;32.500;18,836
5/01/2016;35.866;32.500;18,8432
6/01/2016;35.785;32.500;18,7719
7/01/2016;35.892;32.500;18,8489
8/01/2016;35.900;32.500;18,9516
9/01/2016;N/E;32.500;18,848
10/01/2016;N/E;32.500;18,8359
11/01/2016;35.821;32.500;18,9578
12/01/2016;35.856;32.500;19,0046
13/01/2016;35.839;32.500;19,0942
14/01/2016;35.900;32.500;18,9414
15/01/2016;35.865;32.500;19,012
16/01/2016;N/E;32.500;19,0099
17/01/2016;N/E;32.500;19,1014
18/01/2016;35.875;32.500;19,0012
19/01/2016;35.900;32.500;18,9781
20/01/2016;35.886;32.500;19,0499
21/01/2016;35.871;32.500;19,0837
22/01/2016;35.925;32.500;19,2623
23/01/2016;N/E;32.500;19,1374
24/01/2016;N/E;32.500;19,1928
25/01/2016;35.886;32.500;19,1427
26/01/2016;35.900;32.500;19,1236
27/01/2016;35.917;32.500;19,071
28/01/2016;35.915;32.500;19,1454
29/01/2016;35.882;32.500;19,0908
30/01/2016;N/E;32.500;19,0309
31/01/2016;N/E;32.500;18,9755
1/02/2016;N/E;32.500;19,0122
2/02/2016;35.904;32.500;19,0658
3/02/2016;35.912;32.500;19,0521
4/02/2016;35.916;32.500;19,1652
5/02/2016;35.925;32.500;19,2395
6/02/2016;N/E;32.500;19,0683
7/02/2016;N/E;32.500;19,6426
8/02/2016;35.921;32.500;19,7609
9/02/2016;35.881;32.500;19,6007
10/02/2016;35.900;32.500;19,5418
11/02/2016;35.873;32.500;19,7084
12/02/2016;35.850;32.500;19,6528
13/02/2016;N/E;32.500;19,204
14/02/2016;N/E;32.500;19,1222
15/02/2016;35.813;32.500;19,1383
16/02/2016;35.825;32.500;19,1645
17/02/2016;35.858;37.500;19,1487
18/02/2016;40.425;37.500;19,1924
19/02/2016;40.578;37.500;19,1011
20/02/2016;N/E;37.500;19,1753
21/02/2016;N/E;37.500;18,9804
22/02/2016;40.550;37.500;19,0661
23/02/2016;40.516;37.500;19,1833
24/02/2016;40.800;37.500;19,2271
25/02/2016;40.825;37.500;19,1442
26/02/2016;40.900;37.500;19,1685
27/02/2016;N/E;37.500;19,2087
28/02/2016;N/E;37.500;19,076
29/02/2016;40.800;37.500;19,0694
1/03/2016;40.944;37.500;19,0502
2/03/2016;40.900;37.500;18,9947
3/03/2016;41.044;37.500;19,0446
4/03/2016;41.075;37.500;18,9116
5/03/2016;N/E;37.500;19,0043
6/03/2016;N/E;37.500;19,2425
7/03/2016;41.100;37.500;19,1227
8/03/2016;41.085;37.500;19,0307
9/03/2016;41.121;37.500;18,9803
10/03/2016;41.135;37.500;19,0781
11/03/2016;41.117;37.500;19,0233
12/03/2016;N/E;37.500;19,0108
13/03/2016;N/E;37.500;19,0123
14/03/2016;41.199;37.500;19,0659
15/03/2016;41.150;37.500;19,1315
16/03/2016;41.200;37.500;19,0894
17/03/2016;41.150;37.500;19,0623
18/03/2016;41.150;37.500;19,0699
19/03/2016;N/E;37.500;19,09
20/03/2016;N/E;37.500;19,0747
21/03/2016;N/E;37.500;18,9929
22/03/2016;41.150;37.500;19,1627
23/03/2016;41.150;37.500;19,3116
24/03/2016;N/E;37.500;19,5731
25/03/2016;N/E;37.500;19,6291
26/03/2016;N/E;37.500;19,6953
27/03/2016;N/E;37.500;19,5118
28/03/2016;41.150;37.500;19,4283
29/03/2016;41.150;37.500;19,5803
30/03/2016;41.125;37.500;19,463
31/03/2016;41.150;37.500;19,5763
1/04/2016;41.150;37.500;19,6365
2/04/2016;N/E;37.500;19,5669
3/04/2016;N/E;37.500;19,8153
4/04/2016;41.150;37.500;19,7522
5/04/2016;41.150;37.500;19,6798
6/04/2016;41.164;37.500;19,7467
7/04/2016;41.150;37.500;19,8402
8/04/2016;41.150;37.500;19,9086
9/04/2016;N/E;37.500;19,9934
10/04/2016;N/E;37.500;20,0314
11/04/2016;41.161;37.500;20,0988
12/04/2016;41.130;37.500;20,0696
13/04/2016;41.125;37.500;20,1253
14/04/2016;41.125;37.500;20,0039
15/04/2016;41.150;37.500;19,7806
16/04/2016;N/E;37.500;19,6834
17/04/2016;N/E;37.500;19,5623
18/04/2016;41.150;37.500;19,5398
19/04/2016;41.158;37.500;19,5354
20/04/2016;41.150;37.500;19,5478
21/04/2016;41.150;37.500;19,4265
22/04/2016;41.150;37.500;19,3665
23/04/2016;N/E;37.500;19,4262
24/04/2016;N/E;37.500;19,3528
25/04/2016;41.125;37.500;19,3981
26/04/2016;41.150;37.500;19,4478
27/04/2016;41.159;37.500;19,4459
28/04/2016;41.150;37.500;19,4587
29/04/2016;41.150;37.500;19,5775
30/04/2016;N/E;37.500;19,6363
1/05/2016;N/E;37.500;19,6808
2/05/2016;41.159;37.500;19,7345
3/05/2016;41.150;37.500;19,7792
4/05/2016;41.150;37.500;19,7985
5/05/2016;41.140;37.500;19,7368
6/05/2016;41.148;37.500;19,5255
7/05/2016;N/E;37.500;19,5522
8/05/2016;N/E;37.500;19,584
9/05/2016;41.150;37.500;19,5689
10/05/2016;41.146;37.500;19,4764
11/05/2016;41.141;37.500;19,3217
12/05/2016;41.139;37.500;19,2652
13/05/2016;41.139;37.500;19,252
14/05/2016;N/E;37.500;19,2135
15/05/2016;N/E;37.500;19,1602
16/05/2016;41.150;37.500;19,1492
17/05/2016;41.150;37.500;19,1422
18/05/2016;41.155;37.500;19,105
19/05/2016;41.175;37.500;19,1258
20/05/2016;41.375;37.500;19,0878
21/05/2016;N/E;37.500;19,082
22/05/2016;N/E;37.500;19,0543
23/05/2016;41.328;37.500;19,1167
24/05/2016;41.578;37.500;19,1643
25/05/2016;41.817;37.500;19,1948
26/05/2016;41.895;37.500;19,1058
27/05/2016;41.825;37.500;19,1525
28/05/2016;N/E;37.500;19,2125
29/05/2016;N/E;37.500;19,1953
30/05/2016;41.848;37.500;19,1327
31/05/2016;41.915;37.500;19,1068
1/06/2016;42.025;37.500;19,109
2/06/2016;41.999;37.500;19,2178
3/06/2016;41.935;37.500;19,4543
4/06/2016;N/E;37.500;19,4228
5/06/2016;N/E;37.500;19,2063
6/06/2016;41.900;37.500;19,3687
7/06/2016;41.836;37.500;19,48
8/06/2016;41.890;37.500;19,4138
9/06/2016;41.975;37.500;19,3987
10/06/2016;41.856;37.500;19,4468
11/06/2016;N/E;37.500;19,5185
12/06/2016;N/E;37.500;19,5607
13/06/2016;42.016;37.500;19,6113
14/06/2016;41.968;37.500;19,5352
15/06/2016;42.150;37.500;19,5717
16/06/2016;42.071;37.500;19,5678
17/06/2016;41.991;37.500;19,4707
18/06/2016;N/E;37.500;19,3688
19/06/2016;N/E;37.500;19,3247
20/06/2016;42.001;37.500;19,2302
21/06/2016;42.138;37.500;19,2362
22/06/2016;42.195;37.500;19,1785
23/06/2016;42.108;37.500;19,0455
24/06/2016;42.098;37.500;18,9702
25/06/2016;N/E;37.500;18,9165
26/06/2016;N/E;37.500;18,9542
27/06/2016;42.120;37.500;18,964
28/06/2016;42.373;37.500;18,9133
29/06/2016;42.310;37.500;18,9385
30/06/2016;42.225;42.500;18,9643
1/07/2016;42.320;42.500;18,9445
2/07/2016;N/E;42.500;18,8452
3/07/2016;N/E;42.500;18,8727
4/07/2016;46.450;42.500;18,8642
5/07/2016;46.600;42.500;18,8817
6/07/2016;46.700;42.500;18,8673
7/07/2016;46.750;42.500;18,827
8/07/2016;46.776;42.500;18,8852
9/07/2016;N/E;42.500;18,798
10/07/2016;N/E;42.500;18,8453
11/07/2016;46.688;42.500;18,7732
12/07/2016;46.758;42.500;18,8215
13/07/2016;46.808;42.500;18,812
14/07/2016;46.850;42.500;18,8077
