"Date","Price","Open","High","Low","Change %"
"04/03/2016","4.170","4.170","4.170","4.170","0.48%"
"03/03/2016","4.150","4.150","4.150","4.150","0.48%"
"02/03/2016","4.130","4.130","4.140","4.130","-0.24%"
"01/03/2016","4.140","4.140","4.140","4.140","0.00%"
"29/02/2016","4.140","4.140","4.140","4.140","-1.43%"
"27/02/2016","4.200","4.200","4.200","4.200","0.00%"
"26/02/2016","4.200","4.200","4.200","4.190","-0.47%"
"25/02/2016","4.220","4.220","4.220","4.220","0.24%"
"24/02/2016","4.210","4.210","4.210","4.210","-0.24%"
"23/02/2016","4.220","4.220","4.220","4.220","-0.24%"
"22/02/2016","4.230","4.220","4.230","4.220","-0.24%"
"20/02/2016","4.240","4.240","4.240","4.240","0.00%"
"19/02/2016","4.240","4.240","4.240","4.240","-0.24%"
"18/02/2016","4.250","4.250","4.250","4.250","0.24%"
"17/02/2016","4.240","4.240","4.240","4.240","0.00%"
"16/02/2016","4.240","4.240","4.240","4.240","0.00%"
"15/02/2016","4.240","4.240","4.240","4.240","0.00%"
"14/02/2016","4.240","4.240","4.240","4.240","0.00%"
"13/02/2016","4.240","4.240","4.240","4.240","0.00%"
"12/02/2016","4.240","4.230","4.240","4.230","0.95%"
"11/02/2016","4.200","4.190","4.200","4.190","-1.41%"
"10/02/2016","4.260","4.280","4.280","4.260","0.24%"
"09/02/2016","4.250","4.240","4.250","4.240","0.00%"
"08/02/2016","4.250","4.260","4.260","4.250","0.95%"
"06/02/2016","4.210","4.210","4.210","4.210","0.00%"
"05/02/2016","4.210","4.210","4.210","4.210","0.24%"
"04/02/2016","4.200","4.200","4.200","4.200","-0.71%"
"03/02/2016","4.230","4.230","4.230","4.220","0.00%"
"02/02/2016","4.230","4.230","4.230","4.230","-0.47%"
"01/02/2016","4.250","4.250","4.250","4.250","0.00%"
"30/01/2016","4.250","4.250","4.250","4.250","0.00%"
"29/01/2016","4.250","4.260","4.260","4.250","-1.16%"
"28/01/2016","4.300","4.290","4.300","4.290","0.00%"
"27/01/2016","4.300","4.300","4.300","4.300","0.47%"
"26/01/2016","4.280","4.270","4.280","4.270","0.23%"
"25/01/2016","4.270","4.260","4.270","4.260","-0.23%"
"23/01/2016","4.280","4.280","4.280","4.280","0.00%"
"22/01/2016","4.280","4.280","4.280","4.280","0.71%"
"21/01/2016","4.250","4.250","4.250","4.250","0.24%"
"20/01/2016","4.240","4.230","4.240","4.230","0.00%"
"19/01/2016","4.240","4.240","4.240","4.240","0.00%"
"18/01/2016","4.240","4.250","4.250","4.230","-0.47%"
"16/01/2016","4.260","4.260","4.260","4.260","0.00%"
"15/01/2016","4.260","4.270","4.270","4.250","-1.16%"
"14/01/2016","4.310","4.300","4.310","4.300","-0.46%"
"13/01/2016","4.330","4.340","4.340","4.330","0.46%"
"12/01/2016","4.310","4.310","4.310","4.310","-0.69%"
"11/01/2016","4.340","4.340","4.340","4.340","0.00%"
"10/01/2016","4.340","4.340","4.340","4.340","0.00%"
"09/01/2016","4.340","4.340","4.340","4.340","0.00%"
"08/01/2016","4.340","4.340","4.340","4.340","-0.23%"
"07/01/2016","4.350","4.360","4.360","4.340","-0.68%"
"06/01/2016","4.380","4.380","4.380","4.370","-1.13%"
"05/01/2016","4.430","4.430","4.430","4.430","-0.45%"
"04/01/2016","4.450","4.450","4.450","4.450","-0.22%"
"31/12/2015","4.460","4.460","4.460","4.460","0.00%"
"30/12/2015","4.460","4.460","4.460","4.460","0.45%"
"29/12/2015","4.440","4.440","4.440","4.440","0.00%"
"28/12/2015","4.440","4.440","4.440","4.440","0.23%"
"25/12/2015","4.430","4.430","4.430","4.430","0.00%"
"24/12/2015","4.430","4.420","4.430","4.420","0.23%"
"23/12/2015","4.420","4.420","4.420","4.420","0.00%"
"22/12/2015","4.420","4.430","4.430","4.420","-0.23%"
"21/12/2015","4.430","4.420","4.430","4.420","0.23%"
"19/12/2015","4.420","4.420","4.420","4.420","0.00%"
"18/12/2015","4.420","4.420","4.420","4.420","0.45%"
"17/12/2015","4.400","4.400","4.400","4.400","-0.90%"
"16/12/2015","4.440","4.440","4.440","4.440","0.00%"
"15/12/2015","4.440","4.450","4.450","4.440","0.45%"
"14/12/2015","4.420","4.400","4.420","4.400","0.91%"
"12/12/2015","4.380","4.380","4.380","4.380","0.00%"
"11/12/2015","4.380","4.380","4.380","4.380","-0.23%"
"10/12/2015","4.390","4.380","4.390","4.380","0.23%"
"09/12/2015","4.380","4.380","4.380","4.380","0.00%"
"08/12/2015","4.380","4.380","4.380","4.380","0.00%"
"07/12/2015","4.380","4.380","4.380","4.380","-0.45%"
"05/12/2015","4.400","4.400","4.400","4.400","0.00%"
"04/12/2015","4.400","4.400","4.400","4.390","0.23%"
"03/12/2015","4.390","4.390","4.390","4.390","0.92%"
"02/12/2015","4.350","4.340","4.350","4.340","0.46%"
"01/12/2015","4.330","4.340","4.340","4.330","-0.46%"
"30/11/2015","4.350","4.350","4.350","4.350","-0.23%"
"28/11/2015","4.360","4.360","4.360","4.360","0.00%"
"27/11/2015","4.360","4.350","4.360","4.350","1.16%"
"26/11/2015","4.310","4.310","4.310","4.310","0.00%"
"25/11/2015","4.310","4.300","4.310","4.300","0.00%"
"24/11/2015","4.310","4.300","4.310","4.300","0.00%"
"23/11/2015","4.310","4.310","4.310","4.300","0.23%"
"22/11/2015","4.300","4.300","4.300","4.300","0.00%"
"21/11/2015","4.300","4.300","4.300","4.300","0.00%"
"20/11/2015","4.300","4.300","4.300","4.300","0.47%"
"19/11/2015","4.280","4.280","4.280","4.280","-0.93%"
"18/11/2015","4.320","4.310","4.320","4.310","0.23%"
"17/11/2015","4.310","4.310","4.310","4.310","-0.23%"
"16/11/2015","4.320","4.320","4.320","4.320","-0.46%"
"14/11/2015","4.340","4.340","4.340","4.340","0.00%"
"13/11/2015","4.340","4.340","4.340","4.330","-1.14%"
"12/11/2015","4.390","4.390","4.390","4.380","-0.23%"
"11/11/2015","4.400","4.400","4.400","4.400","-0.45%"
"10/11/2015","4.420","4.430","4.430","4.420","0.23%"
"09/11/2015","4.410","4.410","4.410","4.400","1.15%"
"07/11/2015","4.360","4.360","4.360","4.360","0.00%"
"06/11/2015","4.360","4.360","4.360","4.360","1.87%"
"05/11/2015","4.280","4.280","4.280","4.280","0.47%"
"04/11/2015","4.260","4.260","4.260","4.250","-0.47%"
"03/11/2015","4.280","4.280","4.280","4.280","0.00%"
"02/11/2015","4.280","4.310","4.310","4.280","0.23%"
"31/10/2015","4.270","4.270","4.270","4.270","0.00%"
"30/10/2015","4.270","4.260","4.270","4.260","0.47%"
"29/10/2015","4.250","4.240","4.250","4.240","0.95%"
"28/10/2015","4.210","4.210","4.210","4.210","0.00%"
"27/10/2015","4.210","4.210","4.210","4.210","-0.24%"
"26/10/2015","4.220","4.230","4.230","4.220","-0.47%"
"24/10/2015","4.240","4.240","4.240","4.240","0.00%"
"23/10/2015","4.240","4.230","4.240","4.230","-0.24%"
"22/10/2015","4.250","4.240","4.250","4.240","0.71%"
"21/10/2015","4.220","4.200","4.220","4.200","0.48%"
"20/10/2015","4.200","4.200","4.200","4.200","0.48%"
"19/10/2015","4.180","4.170","4.180","4.170","0.48%"
"18/10/2015","4.160","4.160","4.160","4.160","0.00%"
"17/10/2015","4.160","4.160","4.160","4.160","0.00%"
"16/10/2015","4.160","4.150","4.160","4.150","0.48%"
"15/10/2015","4.140","4.140","4.140","4.140","0.24%"
"14/10/2015","4.130","4.130","4.130","4.130","0.24%"
"13/10/2015","4.120","4.120","4.120","4.120","-0.24%"
"10/10/2015","4.130","4.130","4.130","4.130","0.00%"
"09/10/2015","4.130","4.130","4.130","4.120","0.00%"
"08/10/2015","4.130","4.130","4.130","4.120","-0.72%"
"07/10/2015","4.160","4.160","4.160","4.160","-0.24%"
"06/10/2015","4.170","4.170","4.170","4.170","0.24%"
"05/10/2015","4.160","4.140","4.160","4.140","-0.24%"
"03/10/2015","4.170","4.170","4.170","4.170","0.00%"
"02/10/2015","4.170","4.160","4.170","4.160","0.24%"
"01/10/2015","4.160","4.160","4.160","4.160","-0.72%"
"30/09/2015","4.190","4.190","4.190","4.180","-1.18%"
"29/09/2015","4.240","4.240","4.240","4.240","-0.47%"
"28/09/2015","4.260","4.260","4.260","4.260","0.47%"
"27/09/2015","4.240","4.240","4.240","4.240","0.00%"
"26/09/2015","4.240","4.240","4.240","4.240","0.00%"
"25/09/2015","4.240","4.240","4.240","4.240","0.47%"
"24/09/2015","4.220","4.220","4.220","4.220","-0.71%"
"23/09/2015","4.250","4.250","4.250","4.250","0.95%"
"22/09/2015","4.210","4.200","4.210","4.200","-0.94%"
"21/09/2015","4.250","4.250","4.250","4.250","-0.23%"
"18/09/2015","4.260","4.260","4.260","4.260","0.00%"
"17/09/2015","4.260","4.260","4.260","4.260","1.67%"
"16/09/2015","4.190","4.190","4.190","4.190","0.48%"
"15/09/2015","4.170","4.160","4.170","4.160","0.48%"
"14/09/2015","4.150","4.150","4.150","4.150","0.24%"
"12/09/2015","4.140","4.140","4.140","4.140","0.00%"
"11/09/2015","4.140","4.140","4.140","4.140","0.24%"
"10/09/2015","4.130","4.130","4.130","4.130","-0.48%"
"09/09/2015","4.150","4.170","4.170","4.150","-1.43%"
"08/09/2015","4.210","4.180","4.210","4.180","3.19%"
"07/09/2015","4.080","4.070","4.080","4.070","0.25%"
"05/09/2015","4.070","4.070","4.070","4.070","0.00%"
"04/09/2015","4.070","4.060","4.070","4.060","-0.49%"
"03/09/2015","4.090","4.090","4.090","4.090","0.99%"
"02/09/2015","4.050","4.040","4.050","4.040","1.25%"
"01/09/2015","4.000","3.990","4.000","3.990","0.00%"
"31/08/2015","4.000","4.000","4.000","4.000","-0.25%"
"29/08/2015","4.010","4.010","4.010","4.010","0.00%"
"28/08/2015","4.010","4.000","4.010","4.000","-0.25%"
"27/08/2015","4.020","4.010","4.020","4.010","-0.50%"
"26/08/2015","4.040","4.040","4.040","4.040","0.00%"
"25/08/2015","4.040","4.060","4.060","4.040","0.50%"
"24/08/2015","4.020","4.020","4.020","4.020","-0.50%"
"22/08/2015","4.040","4.040","4.040","4.040","0.00%"
"21/08/2015","4.040","4.040","4.040","4.040","0.00%"
"20/08/2015","4.040","4.030","4.040","4.030","0.25%"
"19/08/2015","4.030","4.020","4.030","4.020","0.75%"
"18/08/2015","4.000","4.010","4.010","3.990","0.00%"
"17/08/2015","4.000","4.000","4.000","3.990","0.00%"
"15/08/2015","4.000","4.000","4.000","4.000","0.00%"
"14/08/2015","4.000","4.010","4.010","4.000","-0.74%"
"13/08/2015","4.030","4.030","4.030","4.030","0.00%"
"12/08/2015","4.030","4.030","4.030","4.030","-0.25%"
"11/08/2015","4.040","4.060","4.060","4.040","-0.49%"
"10/08/2015","4.060","4.050","4.060","4.050","-0.25%"
"08/08/2015","4.070","4.070","4.070","4.070","0.00%"
"07/08/2015","4.070","4.050","4.070","4.050","0.00%"
"06/08/2015","4.070","4.070","4.070","4.070","0.49%"
"05/08/2015","4.050","4.040","4.050","4.040","1.50%"
"04/08/2015","3.990","3.990","3.990","3.990","0.00%"
"03/08/2015","3.990","3.990","3.990","3.990","-0.25%"
"01/08/2015","4.000","4.000","4.000","4.000","0.00%"
"31/07/2015","4.000","4.000","4.000","4.000","-0.50%"
"30/07/2015","4.020","4.020","4.020","4.020","0.50%"
"29/07/2015","4.000","4.000","4.000","4.000","0.25%"
"28/07/2015","3.990","3.990","3.990","3.990","0.50%"
"27/07/2015","3.970","3.970","3.970","3.970","-0.25%"
"25/07/2015","3.980","3.980","3.980","3.980","0.00%"
"24/07/2015","3.980","3.980","3.980","3.970","0.25%"
"23/07/2015","3.970","3.960","3.970","3.960","-0.25%"
"22/07/2015","3.980","3.980","3.980","3.980","-0.25%"
"21/07/2015","3.990","3.990","3.990","3.990","0.25%"
"20/07/2015","3.980","3.980","3.980","3.980","0.00%"
"18/07/2015","3.980","3.980","3.980","3.980","0.00%"
"17/07/2015","3.980","3.980","3.980","3.980","-0.75%"
"16/07/2015","4.010","4.010","4.010","4.010","0.00%"
"15/07/2015","4.010","4.020","4.020","4.010","0.25%"
"14/07/2015","4.000","3.980","4.000","3.980","0.00%"
"13/07/2015","4.000","4.010","4.010","4.000","0.00%"
"11/07/2015","4.000","4.000","4.000","4.000","0.00%"
"10/07/2015","4.000","4.000","4.000","4.000","-0.25%"
"09/07/2015","4.010","4.010","4.010","4.000","-1.23%"
"08/07/2015","4.060","4.070","4.070","4.050","0.50%"
"07/07/2015","4.040","4.030","4.040","4.030","-0.49%"
"06/07/2015","4.060","4.050","4.060","4.050","-0.98%"
"04/07/2015","4.100","4.100","4.100","4.100","0.00%"
"03/07/2015","4.100","4.100","4.100","4.100","-0.24%"
"02/07/2015","4.110","4.110","4.110","4.110","-0.72%"
"01/07/2015","4.140","4.140","4.140","4.130","0.24%"
"30/06/2015","4.130","4.140","4.140","4.130","-0.96%"
"27/06/2015","4.170","4.170","4.170","4.170","0.00%"
"26/06/2015","4.170","4.170","4.170","4.170","-0.48%"
"25/06/2015","4.190","4.190","4.190","4.190","-0.24%"
"24/06/2015","4.200","4.200","4.200","4.200","0.48%"
"23/06/2015","4.180","4.180","4.180","4.180","0.24%"
"22/06/2015","4.170","4.180","4.180","4.170","0.00%"
"20/06/2015","4.170","4.170","4.170","4.170","0.00%"
"19/06/2015","4.170","4.170","4.170","4.170","0.00%"
"18/06/2015","4.170","4.170","4.170","4.170","0.00%"
"17/06/2015","4.170","4.180","4.180","4.170","0.00%"
"16/06/2015","4.170","4.180","4.180","4.170","-0.24%"
"15/06/2015","4.180","4.180","4.180","4.180","-0.24%"
"13/06/2015","4.190","4.190","4.190","4.190","0.00%"
"12/06/2015","4.190","4.190","4.190","4.190","-0.24%"
"11/06/2015","4.200","4.200","4.200","4.200","0.48%"
"10/06/2015","4.180","4.170","4.180","4.170","0.48%"
"09/06/2015","4.160","4.160","4.160","4.160","-0.72%"
"08/06/2015","4.190","4.190","4.190","4.190","-0.71%"
"07/06/2015","4.220","4.220","4.220","4.220","0.00%"
"06/06/2015","4.220","4.220","4.220","4.220","0.00%"
"05/06/2015","4.220","4.220","4.220","4.220","-0.71%"
"04/06/2015","4.250","4.250","4.250","4.250","-0.47%"
"03/06/2015","4.270","4.270","4.270","4.270","0.00%"
"02/06/2015","0.000","4.260","4.260","4.260","-100.00%"
"01/06/2015","4.220","4.220","4.220","4.220","-9.64%"
"31/05/2015","4.670","4.780","4.780","4.670","10.66%"
"30/05/2015","4.220","4.220","4.220","4.220","0.00%"
"29/05/2015","4.220","4.230","4.230","4.220","0.00%"
"28/05/2015","4.220","4.220","4.220","4.220","-0.47%"
"27/05/2015","4.240","4.230","4.240","4.230","-0.24%"
"26/05/2015","4.250","4.280","4.280","4.250","-0.47%"
"25/05/2015","4.270","4.260","4.270","4.260","0.47%"
"23/05/2015","4.250","4.250","4.250","4.250","0.00%"
"22/05/2015","4.250","4.240","4.250","4.240","-0.47%"
"21/05/2015","4.270","4.270","4.270","4.270","0.00%"
"20/05/2015","4.270","4.290","4.290","4.270","-0.47%"
"19/05/2015","4.290","4.300","4.300","4.290","0.47%"
"18/05/2015","4.270","4.250","4.270","4.250","0.47%"
"16/05/2015","4.250","4.250","4.250","4.250","0.00%"
"15/05/2015","4.250","4.260","4.260","4.250","-0.70%"
"14/05/2015","4.280","4.280","4.280","4.280","-0.23%"
"13/05/2015","4.290","4.290","4.290","4.290","-1.15%"
"12/05/2015","4.340","4.340","4.340","4.340","1.17%"
"11/05/2015","4.290","4.250","4.290","4.250","1.18%"
"09/05/2015","4.240","4.240","4.240","4.240","0.00%"
"08/05/2015","4.240","4.250","4.250","4.240","1.92%"
"07/05/2015","4.160","4.160","4.160","4.160","0.00%"
"06/05/2015","4.160","4.160","4.160","4.160","0.73%"
"05/05/2015","4.130","4.110","4.130","4.110","0.49%"
"04/05/2015","4.110","4.120","4.120","4.110","-0.24%"
"01/05/2015","4.120","4.120","4.120","4.120","0.00%"
"30/04/2015","4.120","4.120","4.120","4.120","0.49%"
"29/04/2015","4.100","4.090","4.100","4.090","-0.73%"
"28/04/2015","4.130","4.150","4.150","4.130","-0.72%"
"27/04/2015","4.160","4.150","4.160","4.150","0.00%"
"25/04/2015","4.160","4.160","4.160","4.160","0.00%"
"24/04/2015","4.160","4.160","4.160","4.160","0.00%"
"23/04/2015","4.160","4.160","4.160","4.160","0.00%"
"22/04/2015","4.160","4.160","4.160","4.150","-0.24%"
"21/04/2015","4.170","4.170","4.170","4.170","-0.71%"
"20/04/2015","4.200","4.210","4.210","4.200","-1.18%"
"18/04/2015","4.250","4.250","4.250","4.250","0.00%"
"17/04/2015","4.250","4.250","4.250","4.250","0.24%"
"16/04/2015","4.240","4.230","4.240","4.230","0.24%"
"15/04/2015","4.230","4.230","4.230","4.230","0.24%"
"14/04/2015","4.220","4.220","4.730","4.220","-0.71%"
"13/04/2015","4.250","4.250","4.750","4.250","0.71%"
"11/04/2015","4.220","4.220","4.220","4.220","0.00%"
"10/04/2015","4.220","4.210","4.220","4.210","0.72%"
"09/04/2015","4.190","4.200","4.200","4.190","-0.95%"
"08/04/2015","4.230","4.250","4.250","4.230","-2.53%"
"07/04/2015","4.340","4.370","4.370","4.020","-0.69%"
"06/04/2015","4.370","4.350","4.370","4.350","0.69%"
"03/04/2015","4.340","4.340","4.340","4.340","0.00%"
"02/04/2015","4.340","4.340","4.340","4.340","0.46%"
"01/04/2015","4.320","4.300","4.320","4.300","0.70%"
"31/03/2015","4.290","4.290","4.290","4.290","1.66%"
"30/03/2015","4.220","4.210","4.220","4.210","1.20%"
"28/03/2015","4.170","4.170","4.170","4.170","0.00%"
"27/03/2015","4.170","4.150","4.170","4.150","0.72%"
"26/03/2015","4.140","4.130","4.140","4.130","1.72%"
"25/03/2015","4.070","4.070","4.070","4.070","0.25%"
"24/03/2015","4.060","4.040","4.060","4.040","0.25%"
"23/03/2015","4.050","4.040","4.050","4.040","-0.74%"
"21/03/2015","4.080","4.080","4.080","4.080","0.00%"
"20/03/2015","4.080","4.090","4.090","4.080","-0.24%"
"19/03/2015","4.090","4.090","4.090","4.090","-0.97%"
"18/03/2015","4.130","4.120","4.130","4.110","0.00%"
"17/03/2015","4.130","4.120","4.130","4.120","1.23%"
"16/03/2015","4.080","4.040","4.080","4.040","0.99%"
"14/03/2015","4.040","4.040","4.040","4.040","0.00%"
"13/03/2015","4.040","4.040","4.040","4.040","-0.49%"
"12/03/2015","4.060","4.070","4.070","4.060","-0.98%"
"11/03/2015","4.100","4.100","4.100","4.100","0.99%"
"10/03/2015","4.060","4.070","4.070","4.060","-0.25%"
"09/03/2015","4.070","4.070","4.070","4.060","-0.49%"
"07/03/2015","4.090","4.090","4.090","4.090","0.00%"
"06/03/2015","4.090","4.090","4.100","4.090","2.76%"
"05/03/2015","3.980","3.980","3.980","3.970","-0.50%"
"04/03/2015","4.000","4.000","4.000","4.000","0.25%"
"03/03/2015","3.990","3.960","3.990","3.960","1.01%"
"02/03/2015","3.950","3.940","3.950","3.940","0.51%"
"28/02/2015","3.930","3.930","3.930","3.930","0.00%"
"27/02/2015","3.930","3.930","3.930","3.930","0.00%"
"26/02/2015","3.930","3.920","3.930","3.920","-0.25%"
"25/02/2015","3.940","3.940","3.940","3.940","-0.51%"
"24/02/2015","3.960","3.890","3.960","3.890","1.80%"
"23/02/2015","3.890","3.890","3.890","3.890","0.00%"
"21/02/2015","3.890","3.890","3.890","3.890","0.00%"
"20/02/2015","3.890","3.890","3.900","3.890","0.00%"
"19/02/2015","3.890","3.890","3.890","3.890","-0.26%"
"18/02/2015","3.900","3.900","3.900","3.900","0.26%"
"17/02/2015","3.890","3.900","3.900","3.890","0.00%"
"16/02/2015","3.890","3.900","3.900","3.890","-0.51%"
"14/02/2015","3.910","3.910","3.910","3.910","0.00%"
"13/02/2015","3.910","3.910","3.910","3.910","0.00%"
"12/02/2015","3.910","3.920","3.920","3.910","-0.26%"
"11/02/2015","3.920","3.940","3.940","3.920","-0.76%"
"10/02/2015","3.950","4.030","4.030","3.950","0.25%"
"09/02/2015","3.940","3.930","3.940","3.930","0.77%"
"07/02/2015","3.910","3.910","3.910","3.910","0.00%"
"06/02/2015","3.910","3.910","3.910","3.910","2.62%"
"05/02/2015","3.810","3.800","3.810","3.800","2.14%"
"04/02/2015","3.730","3.720","3.730","3.720","0.27%"
"03/02/2015","3.720","3.720","3.720","3.720","-0.27%"
"02/02/2015","3.730","3.740","3.740","3.730","-0.53%"
"01/02/2015","3.750","3.750","3.750","3.750","0.00%"
"31/01/2015","3.750","3.750","3.750","3.750","0.00%"
"30/01/2015","3.750","3.770","3.770","3.750","-0.27%"
"29/01/2015","3.760","3.760","3.760","3.760","0.27%"
"28/01/2015","3.750","3.750","3.760","3.750","0.27%"
"27/01/2015","3.740","3.730","3.740","3.730","0.27%"
"26/01/2015","3.730","3.720","3.730","3.720","0.27%"
"24/01/2015","3.720","3.720","3.720","3.720","0.00%"
"23/01/2015","3.720","3.730","3.730","3.720","-0.27%"
"22/01/2015","3.730","3.730","3.730","3.730","0.00%"
"21/01/2015","3.730","3.730","3.730","3.730","0.00%"
"20/01/2015","3.730","3.740","3.740","3.730","-0.27%"
"19/01/2015","3.740","3.740","3.740","3.740","-0.27%"
"17/01/2015","3.750","3.750","3.750","3.750","0.00%"
"16/01/2015","3.750","3.750","3.750","3.750","-0.53%"
"15/01/2015","3.770","3.770","3.770","3.770","0.00%"
"14/01/2015","3.770","3.770","3.770","3.770","-1.05%"
"13/01/2015","3.810","3.800","3.810","3.800","-0.26%"
"12/01/2015","3.820","3.810","3.820","3.810","0.00%"
"10/01/2015","3.820","3.820","3.820","3.820","0.00%"
"09/01/2015","3.820","3.820","3.820","3.820","0.00%"
"08/01/2015","3.820","3.820","3.820","3.820","-0.78%"
"07/01/2015","3.850","3.840","3.850","3.840","0.00%"
"06/01/2015","3.850","3.850","3.850","3.850","-0.77%"
"05/01/2015","3.880","3.880","3.880","3.880","-0.51%"
"03/01/2015","3.900","3.900","3.900","3.900","0.00%"
"02/01/2015","3.900","3.900","3.900","3.900","0.00%"
"01/01/2015","3.900","3.900","3.900","3.900","0.52%"
"31/12/2014","3.880","3.880","3.880","3.880","0.00%"
"30/12/2014","3.880","3.880","3.880","3.880","0.00%"
"29/12/2014","3.880","3.880","3.880","3.880","0.00%"
"28/12/2014","3.880","3.880","3.880","3.880","0.00%"
"27/12/2014","3.880","3.880","3.880","3.880","0.00%"
"26/12/2014","3.880","3.880","3.880","3.880","0.00%"
"25/12/2014","3.880","3.880","3.880","3.880","0.00%"
"24/12/2014","3.880","3.880","3.880","3.880","-0.77%"
"23/12/2014","3.910","3.910","3.910","3.900","0.26%"
"22/12/2014","3.900","3.930","3.930","3.900","-1.02%"
"20/12/2014","3.940","3.940","3.940","3.940","0.00%"
"19/12/2014","3.940","3.950","3.950","3.940","0.00%"
"18/12/2014","3.940","3.940","3.940","3.940","1.81%"
"17/12/2014","3.870","3.840","3.870","3.840","1.04%"
"16/12/2014","3.830","3.830","3.830","3.830","0.00%"
"15/12/2014","3.830","3.830","3.830","3.830","0.00%"
"14/12/2014","3.830","3.830","3.830","3.830","0.00%"
"13/12/2014","3.830","3.830","3.830","3.830","0.00%"
"12/12/2014","3.830","3.840","3.840","3.830","-1.29%"
"11/12/2014","3.880","3.880","3.880","3.870","-1.52%"
"10/12/2014","3.940","3.940","3.940","3.940","-0.51%"
"09/12/2014","3.960","3.970","3.970","3.960","-1.00%"
"06/12/2014","4.000","4.000","4.000","4.000","0.00%"
"05/12/2014","4.000","4.020","4.020","4.000","0.50%"
"04/12/2014","3.980","3.970","3.980","3.970","0.00%"
"03/12/2014","3.980","3.980","3.980","3.980","0.25%"
"02/12/2014","3.970","3.970","4.020","3.970","0.00%"
"01/12/2014","3.970","4.020","4.020","3.970","-0.25%"
"30/11/2014","3.980","3.980","3.980","3.980","0.00%"
"29/11/2014","3.980","3.980","3.980","3.980","0.00%"
"28/11/2014","3.980","3.980","3.980","3.980","-0.25%"
"27/11/2014","3.990","4.000","4.020","3.990","0.00%"
"26/11/2014","3.990","4.020","4.020","3.980","-0.50%"
"25/11/2014","4.010","4.020","4.020","4.010","-0.50%"
"24/11/2014","4.030","4.030","4.030","4.030","0.75%"
"22/11/2014","4.000","4.000","4.000","4.000","0.00%"
"21/11/2014","4.000","3.990","4.000","3.990","-0.50%"
"20/11/2014","4.020","4.030","4.030","4.010","0.00%"
"19/11/2014","4.020","4.020","4.020","4.010","-0.25%"
"18/11/2014","4.030","4.030","4.030","4.020","-0.25%"
"17/11/2014","4.040","4.050","4.050","4.020","-0.74%"
"16/11/2014","4.070","4.070","4.070","4.070","0.00%"
"15/11/2014","4.070","4.070","4.070","4.070","0.00%"
"14/11/2014","4.070","4.080","4.080","4.020","-0.49%"
"13/11/2014","4.090","4.090","4.090","4.090","-0.49%"
"12/11/2014","4.110","4.020","4.120","4.020","0.24%"
"11/11/2014","4.100","4.100","4.100","4.020","0.24%"
"10/11/2014","4.090","4.090","4.090","4.020","-0.24%"
"08/11/2014","4.100","4.100","4.100","4.100","0.00%"
"07/11/2014","4.100","4.100","4.100","4.100","0.74%"
"06/11/2014","4.070","4.060","4.070","4.020","0.74%"
"05/11/2014","4.040","4.030","4.040","4.030","0.25%"
"04/11/2014","4.030","4.040","4.040","4.030","-1.47%"
"03/11/2014","4.090","4.090","4.090","4.020","0.49%"
"31/10/2014","4.070","4.070","4.070","4.070","0.00%"
"30/10/2014","4.070","4.070","4.070","4.020","0.49%"
"29/10/2014","4.050","4.040","4.050","4.020","0.50%"
"28/10/2014","4.030","4.020","4.030","4.020","0.00%"
"27/10/2014","4.030","4.070","4.070","4.030","-0.49%"
"25/10/2014","4.050","4.050","4.050","4.050","0.00%"
"24/10/2014","4.050","4.060","4.070","4.050","0.50%"
"23/10/2014","4.030","4.030","4.030","4.030","-0.74%"
"22/10/2014","4.060","4.050","4.060","4.050","0.00%"
"21/10/2014","4.060","4.060","4.060","4.060","0.00%"
"20/10/2014","4.060","4.060","4.060","4.060","-0.49%"
"18/10/2014","4.080","4.080","4.080","4.080","0.00%"
"17/10/2014","4.080","4.090","4.090","4.080","0.74%"
"16/10/2014","4.050","4.050","4.050","4.050","1.50%"
"15/10/2014","3.990","3.980","4.430","3.980","-3.62%"
"14/10/2014","4.140","4.150","4.150","4.140","-2.13%"
"13/10/2014","4.230","4.270","4.270","4.230","-1.40%"
"11/10/2014","4.290","4.290","4.290","4.290","0.00%"
"10/10/2014","4.290","4.290","4.290","4.290","-1.38%"
"09/10/2014","4.350","4.360","4.360","4.350","-3.55%"
"08/10/2014","4.510","4.540","4.540","4.510","0.22%"
"07/10/2014","4.500","4.500","4.500","4.500","1.12%"
"06/10/2014","4.450","4.430","4.450","4.430","0.45%"
"04/10/2014","4.430","4.430","4.430","4.430","0.00%"
"03/10/2014","4.430","4.250","4.430","4.250","0.45%"
"02/10/2014","4.410","4.400","4.410","4.400","-0.45%"
"01/10/2014","4.430","4.420","4.430","4.420","0.23%"
"30/09/2014","4.420","4.420","4.440","4.340","-0.45%"
"29/09/2014","4.440","4.440","4.440","4.440","1.37%"
"27/09/2014","4.380","4.380","4.380","4.380","0.00%"
"26/09/2014","4.380","4.360","4.380","4.360","0.92%"
"25/09/2014","4.340","4.310","4.340","4.310","0.93%"
"24/09/2014","4.300","4.300","4.300","4.300","-0.92%"
"23/09/2014","4.340","4.340","4.340","4.340","0.00%"
"22/09/2014","4.340","4.250","4.340","4.250","0.46%"
"18/09/2014","4.320","4.320","4.320","4.320","0.00%"
"17/09/2014","4.320","4.320","4.320","4.320","0.70%"
"16/09/2014","4.290","4.310","4.310","4.290","-1.15%"
