,ifscode,country,ISO,period,year,month,ctr_nomxr,ctr_rexr,ctr_irr,ctr_stir,ctr_ltir,ctr_spi,FXI_spot_proxy_USD_m,FXI_deriv_proxy_USD_m,FXI_broad_proxy_USD_m,FXI_spot_proxy_GDP_m,FXI_deriv_proxy_GDP_m,FXI_broad_proxy_GDP_m,FXI_spot_pub_USD_m,FXI_deriv_pub_USD_m,FXI_broad_pub_USD_m,FXI_spot_pub_GDP_m,FXI_deriv_pub_GDP_m,FXI_broad_pub_GDP_m,Sterilization_dummy,De_facto_EXR_regime,De_jure_EXR_regime
422,128,Denmark,DNK,2002-02,2002,2,8.539153,97.64645,3.5722,3.604625,5.145,28.79842,518.654245248776,0.0026912968698979967,518.6569365456459,0.30688096319120745,1.59240531285274e-06,0.3068825555965203,,,,,,,0,1,1
423,128,Denmark,DNK,2002-03,2002,3,8.47727,97.91076,3.5242,3.640476,5.398,29.74147,827.3410393490921,-1.2433612281956243,826.0976781208965,0.4894729578103644,-0.0007355995521151075,0.4887373582582492,,,,,,,0,1,1
424,128,Denmark,DNK,2002-04,2002,4,8.386002,98.08698,3.4488,3.666818,5.403,28.76183,965.395425585117,0.004201044648638685,965.3996266297656,0.5710859837854102,2.485155463255018e-06,0.5710884689408735,,,,,,,0,1,1
425,128,Denmark,DNK,2002-05,2002,5,8.099285,98.73936,3.5256,3.725543,5.417,28.47593,836.6782191187793,-0.4551179437887356,836.2231011749906,0.4948879308860581,-0.0002691983278206379,0.49461873255823746,,,,,,,0,1,1
426,128,Denmark,DNK,2002-06,2002,6,7.772529,99.61642,3.5621,3.733125,5.271,27.13046,1431.365884581731,12.091150716839522,1443.4570352985706,0.8465472454859926,0.007151022980464238,0.8536982684664568,,,,,,,0,1,1
427,128,Denmark,DNK,2002-07,2002,7,7.487496,100.32,3.5301,3.677826,5.13,25.56547,749.4659389824817,0.006077671085478187,749.4720166535672,0.44320493164716235,3.5940976873083185e-06,0.4432085257448497,,,,,,,0,1,1
428,128,Denmark,DNK,2002-08,2002,8,7.593829,100.1933,3.5023,3.578977,4.875,24.37581,1773.5377031090927,-0.005282871205253059,1773.5324202378874,1.0486854918847106,-3.1237398442290694e-06,1.0486823681448665,,,,,,,0,1,1
429,128,Denmark,DNK,2002-09,2002,9,7.569669,100.2147,3.5016,3.452262,4.74,23.50457,2338.3370726363255,-0.0016147125996326395,2338.3354579237257,1.3824967054709032,-9.546676890161378e-07,1.3824957508032143,,,,,,,0,1,1
430,128,Denmark,DNK,2002-10,2002,10,7.568747,100.3112,3.4708,3.435865,4.81,22.17941,266.528627265052,-0.00037300098853165764,266.5282542640635,0.15756255450504503,-2.2050535129762848e-07,0.15756233399969372,,,,,,,0,1,1
431,128,Denmark,DNK,2002-11,2002,11,7.416673,100.5673,3.5844,3.310833,4.792,22.62249,-31.444653274305352,-0.4597711319210589,-31.90442440622641,-0.018586949851691525,-0.0002717709398072844,-0.01885872079149881,,,,,,,0,1,1
432,128,Denmark,DNK,2002-12,2002,12,7.290153,100.6469,3.0355,3.065341,4.607,22.45854,1472.1366936916693,-0.014602920401301844,1472.122090771268,0.8700848887466575,-8.63084279278495e-06,0.8700762579038648,,,,,,,0,1,1
433,128,Denmark,DNK,2003-01,2003,1,6.981575,101.4049,2.9701,2.974783,4.426,22.69972,-261.6733637900044,0.0032270198920514304,-261.6701367701123,-0.15330066031604025,1.8905412195544926e-06,-0.1532987697748207,,,,,,,0,1,1
434,128,Denmark,DNK,2003-02,2003,2,6.893579,102.3451,3.1306,2.83425,4.21,20.94504,5.418922893998749,-0.006658722364619507,5.4122641716341295,0.003147037828282927,-3.867050995078427e-06,0.0031431707772878485,,,,,,,0,1,1
435,128,Denmark,DNK,2003-03,2003,3,6.883726,103.3439,2.7988,2.66631,4.264,20.95182,710.3169216410873,-2.7069423338583363,707.609979307229,0.4089578227152637,-0.0015584948201893506,0.4073993278950743,,,,,,,0,1,1
436,128,Denmark,DNK,2003-04,2003,4,6.83098,103.3987,2.7136,2.671364,4.409,23.12112,135.6183689511291,0.004196063584430476,135.62256501471353,0.07741311837624523,2.3951797200335223e-06,0.07741551355596527,,,,,,,0,1,1
437,128,Denmark,DNK,2003-05,2003,5,6.417737,104.5182,2.7685,2.535227,4.088,24.10076,11430.342839804773,-0.453724483608255,11429.889115321164,6.469292036560664,-0.0002567968633782132,6.469035239697287,,,,,,,0,1,1
438,128,Denmark,DNK,2003-06,2003,6,6.363022,104.7157,2.1943,2.217381,3.851,25.30261,1582.66138273272,-2.7215639108036385,1579.9398188219166,0.8882151809638866,-0.0015273857111274926,0.886687795252759,,,,,,,0,1,1
439,128,Denmark,DNK,2003-07,2003,7,6.538695,103.7755,2.1168,2.177935,4.166,25.43133,-1765.6687481719705,0.0007762789764171885,-1765.667971892994,-0.9826589438618768,4.3202751359679e-07,-0.9826585118343633,,,,,,,0,1,1
440,128,Denmark,DNK,2003-08,2003,8,6.667378,103.3461,2.1448,2.185,4.351,27.23885,-1761.7783022339263,0.016571960550606946,-1761.7617302733756,-0.9723854055643805,9.146629039854761e-06,-0.9723762589353405,,,,,,,0,1,1
441,128,Denmark,DNK,2003-09,2003,9,6.597623,103.5936,2.1363,2.186023,4.4,29.31466,2003.0423393828064,-0.007871589361684528,2003.0344677934447,1.096479709511212,-4.308964342386723e-06,1.0964754005468695,,,,,,,0,1,1
442,128,Denmark,DNK,2003-10,2003,10,6.351034,103.6397,2.1172,2.195544,4.438,29.90813,-182.0118379463874,-6.586341112525474,-188.59817905891288,-0.09882404280815554,-0.0035760797945738852,-0.10240012260272945,,,,,,,0,1,1
443,128,Denmark,DNK,2003-11,2003,11,6.348201,103.7777,2.166,2.212625,4.572,29.79838,255.84862643663433,4.34992342695557,260.1985498635899,0.13779305375345932,0.002342749464564238,0.14013580321802355,,,,,,,0,1,1
444,128,Denmark,DNK,2003-12,2003,12,6.050468,104.1458,2.1221,2.223804,4.518,29.18323,2176.400868206772,-0.935541386761173,2175.465326820011,1.1627668998578564,-0.0004998236188305268,1.162267076239026,,,,,,,0,1,1
445,128,Denmark,DNK,2004-01,2004,1,5.905225,104.5061,2.1411,2.194205,4.35,31.20212,-2846.7893142830117,0.10559933456504211,-2846.683714948447,-1.5016341893859713,5.5701899105664094e-05,-1.5015784874868656,,,,,,,0,1,1
446,128,Denmark,DNK,2004-02,2004,2,5.897055,105.1125,2.181,2.17925,4.298,32.69801,-860.0325755992095,0.07065774148794901,-859.9619178577216,-0.44796973913798843,3.680387338861288e-05,-0.4479329352645998,,,,,,,0,1,1
447,128,Denmark,DNK,2004-03,2004,3,6.075328,104.4541,2.1596,2.144674,4.097,32.65736,2356.1017035099026,-0.1891995727100948,2355.9125039371925,1.2120510987376587,-9.733007265448129e-05,1.2119537686650041,,,,,,,0,1,1
448,128,Denmark,DNK,2004-04,2004,4,6.204443,103.6206,2.1514,2.168636,4.301,31.94736,1251.4079183577335,0.02114150829351047,1251.429059866027,0.6358949887292812,1.0742923215368963e-05,0.6359057316524965,,,,,,,0,1,1
449,128,Denmark,DNK,2004-05,2004,5,6.193214,103.9744,2.2078,2.195952,4.463,30.9501,1362.128058298984,-7.105068919053281,1355.0229893799306,0.6837997262867443,-0.0035668042754836717,0.6802329220112606,,,,,,,0,1,1
450,128,Denmark,DNK,2004-06,2004,6,6.119906,103.8697,2.1634,2.209886,4.532,31.8647,-59.64282956358286,-0.09194812486985882,-59.734777688452716,-0.029584008431716848,-4.560806590389153e-05,-0.029629616497620744,,,,,,,0,1,1
451,128,Denmark,DNK,2004-07,2004,7,6.063382,103.7262,2.1574,2.218295,4.62,32.60858,406.73381369919286,0.0991351162909524,406.8329488154838,0.19936947527664362,4.859324563320771e-05,0.1994180685222768,,,,,,,0,1,1
452,128,Denmark,DNK,2004-08,2004,8,6.100228,103.2273,2.1453,2.20875,4.451,32.60316,-934.8427619790837,0.672022840646207,-934.1707391384375,-0.45289437805219984,0.00032556851144358137,-0.4525688095407563,,,,,,,0,1,1
453,128,Denmark,DNK,2004-09,2004,9,6.085358,103.5493,2.1323,2.210795,4.375,33.5435,1399.1366797279618,-0.6759293001538964,1398.4607504278079,0.6700194971948771,-0.00032368946964956614,0.6696958077252275,,,,,,,0,1,1
454,128,Denmark,DNK,2004-10,2004,10,5.94753,103.9959,2.1476,2.205714,4.229,34.09768,494.8859823196127,0.07763462059446624,494.9636169402072,0.23429283359514616,3.67543957476945e-05,0.23432958799089387,,,,,,,0,1,1
455,128,Denmark,DNK,2004-11,2004,11,5.717501,104.1082,2.1569,2.206364,4.093,34.61799,-706.499424159847,-13.95823224165207,-720.457656401499,-0.3307109150633387,-0.006533819560847854,-0.3372447346241866,,,,,,,0,1,1
456,128,Denmark,DNK,2004-12,2004,12,5.541566,103.8365,2.138,2.198044,3.846,35.27108,2632.350276076677,-1.2499668682565783,2631.10030920842,1.2184797317826523,-0.0005785929434286703,1.2179011388392236,,,,,,,0,1,1
457,128,Denmark,DNK,2005-01,2005,1,5.675247,103.3119,2.1224,2.195833,3.735,36.12336,-1044.0959556964851,0.004165368072662545,-1044.0917903284126,-0.478022494420654,1.9070465941476348e-06,-0.47802058737405984,,,,,,,0,1,1
458,128,Denmark,DNK,2005-02,2005,2,5.713717,103.5742,2.1543,2.189375,3.64,38.02708,823.2877534134612,-0.09117759946761339,823.1965758139936,0.3728589872276656,-4.12934447942296e-05,0.3728176937828714,,,,,,,0,1,1
459,128,Denmark,DNK,2005-03,2005,3,5.650571,103.8549,2.1145,2.186196,3.815,39.3563,1292.6995834282613,0.15045675964897498,1292.8500401879103,0.5791969262781921,6.741248612098676e-05,0.5792643387643132,,,,,,,0,1,1
460,128,Denmark,DNK,2005-04,2005,4,5.756953,104.0006,2.1412,2.180948,3.582,40.15573,-1926.965587780086,-0.024607338977332915,-1926.9901951190634,-0.8542556124028428,-1.0908839037391715e-05,-0.8542665212418803,,,,,,,0,1,1
461,128,Denmark,DNK,2005-05,2005,5,5.869993,103.5646,2.1615,2.17585,3.386,39.74789,-1561.7038954359189,-2.001736658892895,-1563.7056320948118,-0.6850879649225927,-0.0008781214530870423,-0.6859660863756798,,,,,,,0,1,1
462,128,Denmark,DNK,2005-06,2005,6,6.125151,102.7342,2.1632,2.160909,3.158,42.3047,270.74588041002306,0.003165201461499123,270.7490456114846,0.11754137743896732,1.374137767463022e-06,0.11754275157673479,,,,,,,0,1,1
463,128,Denmark,DNK,2005-07,2005,7,6.190767,102.6994,2.1435,2.162781,3.205,43.93879,-2796.2277813140936,0.03425285111359244,-2796.19352846298,-1.2015152051114217,1.471815769316832e-05,-1.2015004869537285,,,,,,,0,1,1
464,128,Denmark,DNK,2005-08,2005,8,6.065333,102.5043,2.1547,2.172909,3.24,45.85471,-73.94006717546739,-0.03879845635042045,-73.97886563181781,-0.03144922560234578,-1.650230319498523e-05,-0.03146572790554077,,,,,,,0,1,1
465,128,Denmark,DNK,2005-09,2005,9,6.09141,102.4537,2.1444,2.176586,3.051,46.69614,988.4862481673108,0.0009633067969332387,988.4872114741078,0.416216028776545,4.056138669165812e-07,0.4162164343904119,,,,,,,0,1,1
466,128,Denmark,DNK,2005-10,2005,10,6.203321,102.2498,2.136,2.217781,3.218,45.14742,-3580.4119319898155,0.06693459588335315,-3580.3449973939323,-1.492598466613224,2.7903625916961365e-05,-1.492570562987307,,,,,,,0,1,1
467,128,Denmark,DNK,2005-11,2005,11,6.324425,102.0044,2.0319,2.390768,3.462,46.15551,-3727.4791066451753,-2.819772606921944,-3730.2988792520973,-1.5386149393363775,-0.0011639352319392031,-1.5397788745683167,,,,,,,0,1,1
468,128,Denmark,DNK,2005-12,2005,12,6.286224,101.8548,2.3647,2.481,3.353,48.52128,1786.2372561167779,0.22271636611540657,1786.4599724828934,0.7301307975062301,9.103610254051287e-05,0.7302218336087707,,,,,,,0,1,1
469,128,Denmark,DNK,2006-01,2006,1,6.157679,101.5582,2.337,2.524641,3.311,49.88438,489.2269293164886,0.017916909993843433,489.2448462264825,0.19851291317071365,7.270119007685334e-06,0.19852018328972132,,,,,,,0,1,1
470,128,Denmark,DNK,2006-02,2006,2,6.252498,101.831,2.2897,2.65741,3.484,50.51173,-10443.13984151304,-0.05331634243248118,-10443.193157855472,-4.206777534615395,-2.1477256359360157e-05,-4.206799011871755,,,,,,,0,1,1
471,128,Denmark,DNK,2006-03,2006,3,6.202138,102.3028,2.6231,2.847674,3.704,51.98186,2256.353109833065,0.10456654090211259,2256.457676373967,0.9023777716325818,4.181904053730165e-05,0.902419590673119,,,,,,,0,1,1
472,128,Denmark,DNK,2006-04,2006,4,6.076073,102.4472,2.6891,2.917925,3.975,51.09978,748.4454191495187,-0.06480943013022511,748.3806097193884,0.29718495985531446,-2.5733857671789776e-05,0.29715922599764266,,,,,,,0,1,1
473,128,Denmark,DNK,2006-05,2006,5,5.837796,102.8905,2.7221,2.978157,4.022,50.08356,272.4732631642616,-2.5224809985994767,269.95078216566213,0.10742321159316356,-0.0009944939437559748,0.1064287176494076,,,,,,,0,1,1
474,128,Denmark,DNK,2006-06,2006,6,5.888997,103.2842,2.8815,3.078627,4.029,46.46173,299.960551363865,-0.004309941308036969,299.956241422557,0.11742695367359655,-1.6872327911574352e-06,0.11742526644080539,,,,,,,0,1,1
475,128,Denmark,DNK,2006-07,2006,7,5.87753,102.952,2.8303,3.204438,4.063,47.16225,-1228.4056975765345,-0.00016796623718562387,-1228.4058655427716,-0.47752536245994226,-6.529450201292346e-08,-0.4775254277544443,,,,,,,0,1,1
476,128,Denmark,DNK,2006-08,2006,8,5.824174,102.7268,3.1344,3.331083,3.934,48.74892,590.6541847281225,0.011640095052428023,590.665824823175,0.22801327507776462,4.493485805644932e-06,0.22801776856357023,,,,,,,0,1,1
477,128,Denmark,DNK,2006-09,2006,9,5.858846,103.1588,3.1801,3.446348,3.792,50.39791,-1299.3239844262791,-0.002516043826318537,-1299.3265004701054,-0.4981240287143947,-9.645799678985917e-07,-0.4981249932943626,,,,,,,0,1,1
478,128,Denmark,DNK,2006-10,2006,10,5.907418,102.8609,3.3245,3.614545,3.878,52.93034,-82.55111522656648,-0.016997886471600054,-82.56811311303808,-0.031430902044134984,-6.471855688198554e-06,-0.03143737389982318,,,,,,,0,1,1
479,128,Denmark,DNK,2006-11,2006,11,5.78443,102.4942,3.5952,3.724468,3.775,54.69179,529.5649300292641,-2.520803742433003,527.0441262868311,0.20025684641266686,-0.0009532508277256685,0.1993035955849412,,,,,,,0,1,1
480,128,Denmark,DNK,2006-12,2006,12,5.648552,102.4631,3.6853,3.84041,3.777,56.29471,-2497.183319534336,-0.002626657700176338,-2497.185946192036,-0.9379354541551285,-9.865656892920328e-07,-0.9379364407208176,,,,,,,0,1,1
481,128,Denmark,DNK,2007-01,2007,1,5.733875,102.0573,3.6553,3.918978,3.996,58.73365,-1819.7191333654957,0.01574465338089226,-1819.703388712115,-0.6786634068325522,5.87196117628985e-06,-0.6786575348713759,,,,,,,0,1,1
482,128,Denmark,DNK,2007-02,2007,2,5.696173,102.8522,3.7268,3.994925,4.054,61.48423,4672.809059568775,-0.00019404431930070132,4672.808865524456,1.7305224372427923,-7.186213776095465e-08,1.7305223653806545,,,,,,,0,1,1
483,128,Denmark,DNK,2007-03,2007,3,5.622525,103.4061,3.8791,4.072577,3.958,59.05884,4010.608797815356,-0.018584451866971108,4010.590213363489,1.47495887695006,-6.8346985797696175e-06,1.47495204225148,,,,,,,0,1,1
484,128,Denmark,DNK,2007-04,2007,4,5.516509,103.0681,3.9754,4.161752,4.182,61.91917,-4178.306435660716,0.018369195890571177,-4178.288066464825,-1.5260237612734637,6.7088974531054965e-06,-1.5260170523760106,,,,,,,0,1,1
485,128,Denmark,DNK,2007-05,2007,5,5.515823,103.0566,3.9652,4.282243,4.336,64.10066,-2384.6176741984236,-2.5451572693761904,-2387.1628314677996,-0.8649517144963694,-0.000923182851334789,-0.8658748973477043,,,,,,,0,1,1
486,128,Denmark,DNK,2007-06,2007,6,5.54689,102.8455,4.2048,4.371905,4.645,64.23209,1848.9365691146572,0.017118729180594983,1848.9536878438378,0.6660818977337457,6.167045322090582e-06,0.6660880647790678,,,,,,,0,1,1
487,128,Denmark,DNK,2007-07,2007,7,5.424233,102.2324,4.1989,4.415759,4.582,66.65342,2843.3199085543024,-0.015951283060644528,2843.303957271242,1.0173818765394391,-5.7076047772977355e-06,1.0173761689346619,,,,,,,0,1,1
488,128,Denmark,DNK,2007-08,2007,8,5.464695,102.0943,4.2254,4.660509,4.391,64.70634,2794.958759687985,0.014453902610554792,2794.9732135905956,0.9933589176904633,5.137075101325257e-06,0.9933640547655646,,,,,,,0,1,1
489,128,Denmark,DNK,2007-09,2007,9,5.356159,102.4722,4.2137,4.84933,4.357,65.01933,-539.7519071142198,0.011508441429896266,-539.7403986727899,-0.19055357344796253,4.062930784270942e-06,-0.19054951051717825,,,,,,,0,1,1
490,128,Denmark,DNK,2007-10,2007,10,5.238091,102.2996,4.1821,4.835569,4.394,66.72117,-27.22594116420238,-0.01865808636510735,-27.244599250567486,-0.009548106962661859,-6.543369915412322e-06,-0.009554650332577271,,,,,,,0,1,1
491,128,Denmark,DNK,2007-11,2007,11,5.074688,103.095,4.2271,4.818405,4.208,62.69421,-377.39673344919964,-2.523174338970918,-379.9199077881706,-0.1314810179137285,-0.0008790471698832316,-0.13236006508361173,,,,,,,0,1,1
492,128,Denmark,DNK,2007-12,2007,12,5.123403,102.816,4.2407,4.917867,4.334,61.00051,-3306.493707300513,-0.010432335213536703,-3306.5041396357265,-1.1444109456692393,-3.6107368300450147e-06,-1.1444145564060693,,,,,,,0,1,1
493,128,Denmark,DNK,2008-01,2008,1,5.063969,103.3048,4.1818,4.725652,4.149,54.87878,3327.1957227415264,-0.03492652056672796,3327.1607962209596,1.1418178629056677,-1.1985987118116476e-05,1.1418058769185497,,,,,,,0,1,1
494,128,Denmark,DNK,2008-02,2008,2,5.05864,103.7139,4.2299,4.614767,4.082,55.17687,17.010038585363013,0.0394575104016468,17.04949609576466,0.005788408200203722,1.3427140427832356e-05,0.005801835340631554,,,,,,,0,1,1
495,128,Denmark,DNK,2008-03,2008,3,4.802785,104.5461,4.2048,4.809205,4.037,53.70673,1040.3698669791706,0.045705472641202505,1040.4155724518118,0.35108125953712693,1.5423682876557528e-05,0.3510966832200034,,,,,,,0,1,1
496,128,Denmark,DNK,2008-04,2008,4,4.737751,104.7089,4.1989,4.995682,4.285,55.02918,-1774.4495460183437,-0.028643209615268006,-1774.4781892279589,-0.5938540529986999,-9.586007198168256e-06,-0.593863639005898,,,,,,,0,1,1
497,128,Denmark,DNK,2008-05,2008,5,4.796864,104.035,4.2641,5.143245,4.415,57.10905,-8063.715089061622,-2.555990106504453,-8066.271079168127,-2.6765606555316332,-0.0008484008275885213,-2.6774090563592217,,,,,,,0,1,1
498,128,Denmark,DNK,2008-06,2008,6,4.796048,104.0053,4.2411,5.324524,4.824,55.67685,3423.2435316223427,0.018036216723174903,3423.2615678390657,1.1270280661969805,5.9380299027092385e-06,1.1270340042268832,,,,,,,0,1,1
499,128,Denmark,DNK,2008-07,2008,7,4.733652,103.6293,4.4363,5.378909,4.777,50.87757,-1004.6342212970011,0.0025628195384257424,-1004.6316584774627,-0.3280866998425442,8.369484005517663e-07,-0.32808586289414365,,,,,,,0,1,1
500,128,Denmark,DNK,2008-08,2008,8,4.98681,102.9915,4.4921,5.383338,4.486,51.81791,-1556.195543851659,-0.008196449803747896,-1556.2037403014629,-0.5041465368972627,-2.655329402360533e-06,-0.5041491922266651,,,,,,,0,1,1
501,128,Denmark,DNK,2008-09,2008,9,5.197409,103.1739,4.4818,5.417577,4.373,48.55922,-4755.381160481722,-4894.563652812929,-9649.94481329465,-1.5283320067773125,-1.5730638696152586,-3.101395876392571,,,,,,,0,1,1
502,128,Denmark,DNK,2008-10,2008,10,5.618087,103.136,4.9955,5.990296,4.427,37.12061,-9529.027636583967,-9070.346735618776,-18599.374372202743,-3.038421834207013,-2.8921670307183756,-5.930588864925388,,,,,,,0,1,1
503,128,Denmark,DNK,2008-11,2008,11,5.8489,103.9585,5.3146,6.075745,4.057,33.51234,11377.613148408305,-5980.5070708219455,5397.10607758636,3.599520687959397,-1.8920452510659147,1.7074754368934821,,,,,,,0,1,1
504,128,Denmark,DNK,2008-12,2008,12,5.54645,106.6804,4.3975,5.291739,3.5,31.32949,17037.129325099908,-605.5668419922989,16431.56248310761,5.348234776353523,-0.19009737978441976,5.158137396569104,,,,,,,0,1,1
505,128,Denmark,DNK,2009-01,2009,1,5.65485,106.3434,3.3572,4.44275,3.442,32.00833,-2946.620320955286,3844.783836300845,898.1635153455591,-0.9219089869102551,1.20291737154107,0.28100838463081484,,,,,,,0,1,1
506,128,Denmark,DNK,2009-02,2009,2,5.81665,107.3787,2.9632,3.859535,3.55,31.51241,2725.625235270414,4513.180926132151,7238.8061614025655,0.8499329420734787,1.4073472365238209,2.2572801785973,,,,,,,0,1,1
507,128,Denmark,DNK,2009-03,2009,3,5.712136,108.4807,2.3158,3.277273,3.44,27.78219,5445.644900757379,2158.7631242504476,7604.408025007827,1.6924945737802812,0.6709388769294696,2.363433450709751,,,,,,,0,1,1
508,128,Denmark,DNK,2009-04,2009,4,5.640727,107.3474,1.9222,2.943,3.499,30.60459,6921.121382502065,2173.1608386207545,9094.28222112282,2.1439696878128895,0.6731844028229692,2.8171540906358588,,,,,,,0,1,1
509,128,Denmark,DNK,2009-05,2009,5,5.449381,107.535,1.6817,2.665652,3.618,35.86727,16062.969140098581,1257.6476498254656,17320.616789924046,4.959489092345085,0.38830242073692667,5.3477915130820115,,,,,,,0,1,1
510,128,Denmark,DNK,2009-06,2009,6,5.311346,108.3903,1.4525,2.345182,3.756,35.49194,368.6256632913166,-303.7652488705973,64.86041442071928,0.11344107178152814,-0.09348089086958293,0.019960180911945208,,,,,,,0,1,1
511,128,Denmark,DNK,2009-07,2009,7,5.284304,107.9546,1.3423,2.064191,3.736,35.42962,-1804.6247168747793,476.5211761559219,-1328.1035407188574,-0.5535412170091478,0.1461656317313327,-0.4073755852778151,,,,,,,0,1,1
512,128,Denmark,DNK,2009-08,2009,8,5.216143,107.0201,1.2808,1.93799,3.602,39.19099,9295.890188008745,3452.9578652931514,12748.848053301896,2.842084560655342,1.055692143416471,3.8977767040718128,,,,,,,0,1,1
513,128,Denmark,DNK,2009-09,2009,9,5.109137,107.5142,1.1325,1.762468,3.646,40.05817,2712.8082548368366,1714.2469201135361,4427.055174950373,0.8267089992450875,0.5224045426945488,1.3491135419396363,,,,,,,0,1,1
514,128,Denmark,DNK,2009-10,2009,10,5.023773,107.669,1.0256,1.582818,3.596,40.19503,-8380.214321105475,581.2953249863874,-7798.918996119088,-2.545545286380228,0.17657228297697822,-2.3689730034032497,,,,,,,0,1,1
515,128,Denmark,DNK,2009-11,2009,11,4.988429,107.6066,1.0312,1.558667,3.622,39.96468,6405.4481470750525,594.7419265735351,7000.190073648588,1.9394201619926905,0.18007397095327315,2.1194941329459636,,,,,,,0,1,1
516,128,Denmark,DNK,2009-12,2009,12,5.106131,106.8131,0.952,1.551761,3.529,40.64352,-4622.083242815281,70.8776558289754,-4551.205586986305,-1.394958710932086,0.021391091032980543,-1.3735676198991054,,,,,,,0,1,1
517,128,Denmark,DNK,2010-01,2010,1,5.210238,105.9484,0.8849,1.462905,3.568,42.75049,2704.53519557621,0.003490357233701502,2704.5386859334435,0.8160609573090928,1.0531733031776338e-06,0.816062010482396,,,,,,,0,1,1
518,128,Denmark,DNK,2010-02,2010,2,5.4389,105.3993,0.8168,1.39265,3.496,43.27215,-1604.403407352509,8.993631021858493,-1595.4097763306506,-0.4840050926390926,0.0027131351105015647,-0.48129195752859105,,,,,,,0,1,1
519,128,Denmark,DNK,2010-03,2010,3,5.483217,105.0073,0.7855,1.371674,3.4,45.37505,-2015.6363351341513,-68.93330599737885,-2084.5696411315303,-0.6079319201221898,-0.020790832326689466,-0.6287227524488793,,,,,,,0,1,1
520,128,Denmark,DNK,2010-04,2010,4,5.554863,104.1046,0.7367,1.28375,3.343,47.75979,-5972.633675964063,0.001129070854810621,-5972.632546893208,-1.8010056701740866,3.4046337375847907e-07,-1.801005329710713,,,,,,,0,1,1
521,128,Denmark,DNK,2010-05,2010,5,5.918476,103.1913,0.6751,1.251989,2.928,46.55929,11132.531146025278,0.4407364846970605,11132.971882509975,3.3562134499711105,0.00013287236284637672,3.356346322333957,,,,,,,0,1,1
522,128,Denmark,DNK,2010-06,2010,6,6.091182,102.3777,0.5418,1.151977,2.701,47.70695,-9000.15507293309,-19.99273664900375,-9020.147809582095,-2.7127646677302213,-0.006026072790207764,-2.7187907405204292,,,,,,,0,1,1
523,128,Denmark,DNK,2010-07,2010,7,5.826227,102.86,0.4938,1.134091,2.716,47.99962,2714.1348307539283,-0.0020255388510612704,2714.132805215077,0.8178996828950217,-6.103925144773914e-07,0.8178990725025072,,,,,,,0,1,1
524,128,Denmark,DNK,2010-08,2010,8,5.775591,102.8896,0.4836,1.144545,2.446,47.99826,-2145.137694597559,-0.003634399325882498,-2145.141328996885,-0.6462942757642814,-1.094984012483212e-06,-0.646295370748294,,,,,,,0,1,1
525,128,Denmark,DNK,2010-09,2010,9,5.687545,102.852,0.5178,1.146023,2.395,48.61477,6067.389114971826,-149.99707561806966,5917.3920393537555,1.8276099624445017,-0.04518189694817329,1.7824280654963283,,,,,,,0,1,1
526,128,Denmark,DNK,2010-10,2010,10,5.368857,103.6281,0.566,1.19131,2.456,49.36272,-2546.415990495652,0.09924503642278992,-2546.316745459229,-0.7668626311026066,2.9888011243693397e-05,-0.7668327430913628,,,,,,,0,1,1
527,128,Denmark,DNK,2010-11,2010,11,5.466546,103.2059,0.6962,1.238727,2.652,50.90738,-10457.621517962707,-0.773833140892858,-10458.3953511036,-3.1486741318065947,-0.00023299259672754578,-3.1489071244033227,,,,,,,0,1,1
528,128,Denmark,DNK,2010-12,2010,12,5.639435,101.6393,0.7254,1.211667,3.012,52.7962,1932.4371834769754,22.991133439519352,1955.4283169164949,0.5817103297428784,0.006920887223977737,0.5886312169668562,,,,,,,0,1,1
529,128,Denmark,DNK,2011-01,2011,1,5.575953,101.336,0.6857,1.216071,3.052,54.47364,3817.2727388354992,35.0051281361704,3852.2778669716695,1.1499910608626103,0.01054564009309605,1.1605367009557064,0.0,,,0.0,,,0,1,1
530,128,Denmark,DNK,2011-02,2011,2,5.4574,102.1387,0.6941,1.23975,3.23,54.33273,1621.2288685032463,-34.98591750699171,1586.2429509962546,0.48879387101741234,-0.010548110992574578,0.47824576002483776,0.0,,,0.0,,,0,1,1
531,128,Denmark,DNK,2011-03,2011,3,5.320218,102.9416,0.6978,1.307391,3.289,53.3287,4413.605082248678,65.99612741425574,4479.601209662934,1.3317273235153926,0.01991316497193023,1.351640488487323,-75.08212106992023,,,-0.022654703,,,0,1,1
532,128,Denmark,DNK,2011-04,2011,4,5.156619,103.5073,0.9237,1.412143,3.416,53.44793,4417.305293487123,-0.00394675540556122,4417.301346731718,1.3338897590665244,-1.1917982270278204e-06,1.3338885672682976,0.0,,,0.0,,,0,1,1
